Year,Region,Region code,Country,Country Code,Data categories,Indicator coverage and disaggregation,Data available last 5 years,Data available last 10 years,First administrative level,Second administrative level,Coverage subscore,Machine readable,Non-proprietary,Download options,Metadata available,Terms of use,Openness subscore,Overall score
2016,Northern Europe,EUN,Ireland,IRL,Health outcomes,50,50,50,0,0,30,0,100,0,50,50,40,35
2016,Northern Europe,EUN,Ireland,IRL,Reproductive health,50,50,50,0,0,30,50,50,0,50,100,50,40
2016,Northern Europe,EUN,Ireland,IRL,Gender statistics ,50,50,50,0,0,30,0,100,0,0,100,40,35
2016,Northern Europe,EUN,Ireland,IRL,Poverty & income,100,100,100,50,0,70,50,50,50,50,100,60,65
2016,Northern Europe,EUN,Ireland,IRL,Social statistics subscore,68.8,68.8,68.8,25,6.3,47.5,50,87.5,43.8,56.3,68.8,61.3,54.4
2016,Northern Europe,EUN,Ireland,IRL,National accounts,100,100,100,50,0,87.5,100,100,100,0,100,80,83.3
2016,Northern Europe,EUN,Ireland,IRL,Labor ,50,50,50,0,0,30,100,100,100,0,100,80,55
2016,Northern Europe,EUN,Ireland,IRL,Price indexes,100,100,100,0,0,60,100,100,100,50,100,90,75
2016,Northern Europe,EUN,Ireland,IRL,Government finance,100,100,100,0,0,75,100,100,100,0,100,80,77.8
2016,Northern Europe,EUN,Ireland,IRL,Money & banking,100,100,100,0,0,100,100,100,100,50,100,90,93.8
2016,Northern Europe,EUN,Ireland,IRL,International trade,100,100,100,0,0,100,100,100,100,0,100,80,87.5
2016,Northern Europe,EUN,Ireland,IRL,Balance of payments,100,100,100,0,0,100,100,100,100,50,100,90,93.8
2016,Northern Europe,EUN,Ireland,IRL,Economic & financial statistics subscore,92.9,92.9,92.9,12.5,0,74.1,100,100,100,21.4,100,84.3,79.8
2016,Northern Europe,EUN,Ireland,IRL,Land use,50,50,50,0,0,30,0,100,0,100,100,60,45
2016,Northern Europe,EUN,Ireland,IRL,Resource use,50,50,50,0,0,30,50,50,50,50,50,50,40
2016,Northern Europe,EUN,Ireland,IRL,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Northern Europe,EUN,Ireland,IRL,Pollution,100,100,100,0,0,60,100,100,100,0,100,80,70
2016,Northern Europe,EUN,Ireland,IRL,Built environment,100,50,0,50,50,50,100,100,100,100,100,100,75
2016,Northern Europe,EUN,Latvia,LVA,Population & vital statistics,100,100,100,100,100,100,100,100,50,100,50,80,90
2016,Northern Europe,EUN,Latvia,LVA,Education facilities,100,50,100,50,50,70,100,100,50,100,50,80,75
2016,Northern Europe,EUN,Latvia,LVA,Education outcomes,50,50,50,50,50,50,100,100,50,100,50,80,65
2016,Northern Europe,EUN,Latvia,LVA,Health facilities,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Northern Europe,EUN,Latvia,LVA,Health outcomes,100,100,100,0,50,70,50,100,50,50,50,60,65
2016,Northern Europe,EUN,Latvia,LVA,Reproductive health,100,100,100,50,0,70,50,100,50,100,50,70,70
2016,Northern Europe,EUN,Latvia,LVA,Gender statistics ,50,50,50,0,50,40,100,100,50,50,50,70,55
2016,Northern Europe,EUN,Latvia,LVA,Poverty & income,50,50,50,50,0,40,100,100,50,100,50,80,60
2016,Northern Europe,EUN,Latvia,LVA,Social statistics subscore,81.3,75,81.3,37.5,37.5,62.5,87.5,100,50,87.5,50,75,68.8
2016,Northern Europe,EUN,Latvia,LVA,National accounts,100,100,100,0,0,75,100,100,50,100,50,80,77.8
2016,Northern Europe,EUN,Latvia,LVA,Labor ,100,100,100,100,0,80,100,100,50,100,50,80,80
2016,Northern Europe,EUN,Latvia,LVA,Price indexes,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Northern Europe,EUN,Latvia,LVA,Government finance,100,100,100,0,0,75,100,100,50,100,50,80,77.8
2016,Northern Europe,EUN,Latvia,LVA,Money & banking,100,100,100,0,0,100,100,50,0,50,50,50,68.8
2016,Northern Europe,EUN,Latvia,LVA,International trade,100,100,100,0,0,100,100,100,50,100,50,80,87.5
2016,Northern Europe,EUN,Latvia,LVA,Balance of payments,100,100,100,0,0,100,100,100,50,100,50,80,87.5
2016,Northern Europe,EUN,Latvia,LVA,Economic & financial statistics subscore,100,100,100,25,0,81.5,100,92.9,42.9,92.9,50,75.7,78.2
2016,Northern Europe,EUN,Latvia,LVA,Land use,100,100,100,50,0,70,100,100,50,100,50,80,75
2016,Northern Europe,EUN,Latvia,LVA,Resource use,100,50,50,50,50,60,100,100,50,50,50,70,65
2016,Northern Europe,EUN,Latvia,LVA,Energy use,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Northern Europe,EUN,Latvia,LVA,Pollution,100,100,100,0,0,60,50,50,50,100,50,60,60
2016,Northern Europe,EUN,Latvia,LVA,Built environment,100,50,50,100,50,70,100,100,50,50,50,70,70
2016,Northern Europe,EUN,Lithuania,LTU,Population & vital statistics,100,100,100,100,100,100,100,100,50,100,50,80,90
2016,Northern Europe,EUN,Lithuania,LTU,Education facilities,100,100,100,50,50,80,100,100,50,100,50,80,80
2016,Northern Europe,EUN,Lithuania,LTU,Education outcomes,50,50,50,50,50,50,100,100,50,100,50,80,65
2016,Northern Europe,EUN,Lithuania,LTU,Health facilities,100,100,100,100,100,100,100,100,50,100,50,80,90
2016,Northern Europe,EUN,Lithuania,LTU,Health outcomes,100,100,100,50,0,70,100,100,50,50,50,70,70
2016,Northern Europe,EUN,Lithuania,LTU,Reproductive health,100,100,50,50,50,70,100,100,50,50,50,70,70
2016,Northern Europe,EUN,Lithuania,LTU,Gender statistics ,100,100,100,50,50,80,100,100,0,50,50,60,70
2016,Northern Europe,EUN,Lithuania,LTU,Poverty & income,50,50,50,0,0,30,100,100,50,100,50,80,55
2016,Northern Europe,EUN,Lithuania,LTU,Social statistics subscore,87.5,87.5,81.3,56.3,50,72.5,100,100,43.8,81.3,50,75,73.8
2016,Northern Europe,EUN,Lithuania,LTU,National accounts,100,100,100,100,0,100,100,100,50,100,50,80,88.9
2016,Northern Europe,EUN,Lithuania,LTU,Labor ,100,100,100,100,100,100,100,100,0,100,50,70,85
2016,Northern Europe,EUN,Lithuania,LTU,Price indexes,100,100,100,0,0,60,100,100,0,100,50,70,65
2016,Northern Europe,EUN,Lithuania,LTU,Government finance,100,100,100,100,0,100,100,100,0,100,50,70,83.3
2016,Northern Europe,EUN,Lithuania,LTU,Money & banking,100,100,100,0,0,100,100,100,0,50,50,60,75
2016,Northern Europe,EUN,Lithuania,LTU,International trade,100,100,100,0,0,100,100,100,0,100,50,70,81.3
2016,Northern Europe,EUN,Lithuania,LTU,Balance of payments,100,100,100,0,0,100,100,100,0,0,50,50,68.8
2016,Northern Europe,EUN,Lithuania,LTU,Economic & financial statistics subscore,100,100,100,75,50,92.6,100,100,7.1,78.6,50,67.1,78.2
2016,Northern Europe,EUN,Lithuania,LTU,Land use,100,50,50,100,100,80,100,100,50,100,50,80,80
2016,Northern Europe,EUN,Lithuania,LTU,Resource use,100,100,100,50,50,80,100,100,50,50,50,70,75
2016,Northern Europe,EUN,Lithuania,LTU,Energy use,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Northern Europe,EUN,Lithuania,LTU,Pollution,100,100,100,100,100,100,100,100,50,100,50,80,90
2016,Northern Europe,EUN,Lithuania,LTU,Built environment,100,50,50,100,100,80,100,100,50,50,50,70,75
2016,Northern Europe,EUN,Norway,NOR,Population & vital statistics,100,100,100,100,100,100,100,100,100,100,50,90,95
2016,Northern Europe,EUN,Norway,NOR,Education facilities,50,50,50,50,50,50,100,100,50,100,50,80,65
2016,Northern Europe,EUN,Norway,NOR,Education outcomes,100,100,100,50,0,70,100,100,50,100,50,80,75
2016,Northern Europe,EUN,Norway,NOR,Health facilities,100,100,100,100,100,100,100,100,100,100,50,90,95
2016,Northern Europe,EUN,Norway,NOR,Health outcomes,50,50,50,0,0,30,100,100,100,100,50,90,60
2016,Northern Europe,EUN,Norway,NOR,Reproductive health,50,50,50,50,0,40,100,100,100,100,50,90,65
2016,Northern Europe,EUN,Norway,NOR,Gender statistics ,100,50,50,50,50,60,100,100,100,100,50,90,75
2016,Northern Europe,EUN,Norway,NOR,Poverty & income,100,100,100,0,0,60,100,100,100,100,50,90,75
2016,Northern Europe,EUN,Norway,NOR,Social statistics subscore,81.3,75,75,50,37.5,63.8,100,100,87.5,100,50,87.5,75.6
2016,Northern Europe,EUN,Norway,NOR,National accounts,100,100,100,0,0,75,100,100,100,100,50,90,83.3
2016,Northern Europe,EUN,Norway,NOR,Labor ,100,100,100,0,0,60,100,100,100,100,50,90,75
2016,Northern Europe,EUN,Norway,NOR,Price indexes,100,100,100,0,0,60,100,100,100,100,50,90,75
2016,Northern Europe,EUN,Norway,NOR,Government finance,100,100,100,0,0,75,100,100,100,100,50,90,83.3
2016,Northern Europe,EUN,Norway,NOR,Money & banking,100,100,100,0,0,100,100,100,100,100,50,90,93.8
2016,Northern Europe,EUN,Norway,NOR,International trade,100,100,100,0,0,100,100,100,100,100,50,90,93.8
2016,Northern Europe,EUN,Norway,NOR,Balance of payments,50,50,50,0,0,50,100,100,100,100,50,90,75
2016,Northern Europe,EUN,Norway,NOR,Economic & financial statistics subscore,92.9,92.9,92.9,0,0,72.2,100,100,100,100,50,90,82.3
2016,Northern Europe,EUN,Norway,NOR,Land use,100,50,100,100,50,80,100,100,100,100,50,90,85
2016,Northern Europe,EUN,Norway,NOR,Resource use,100,100,100,50,50,80,100,100,50,100,50,80,80
2016,Northern Europe,EUN,Norway,NOR,Energy use,100,100,100,0,0,60,100,100,100,100,50,90,75
2016,Northern Europe,EUN,Norway,NOR,Pollution,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Northern Europe,EUN,Norway,NOR,Built environment,50,50,50,50,50,50,100,100,100,100,50,90,70
2016,Northern Europe,EUN,Sweden,SWE,Population & vital statistics,100,100,100,100,100,100,100,100,100,100,100,100,100
2016,Northern Europe,EUN,Sweden,SWE,Education facilities,100,100,100,50,100,90,100,50,50,100,0,60,75
2016,Northern Europe,EUN,Sweden,SWE,Education outcomes,50,50,50,50,50,50,100,0,0,100,0,40,45
2016,Northern Europe,EUN,Sweden,SWE,Health facilities,50,50,50,50,0,40,100,100,50,50,100,80,60
2016,Northern Europe,EUN,Sweden,SWE,Health outcomes,100,100,100,100,50,90,100,100,50,100,50,80,85
2016,Northern Europe,EUN,Sweden,SWE,Reproductive health,50,50,50,50,50,50,100,100,100,100,100,100,75
2016,Northern Europe,EUN,Sweden,SWE,Gender statistics ,100,50,50,50,50,60,100,50,100,100,50,80,70
2016,Northern Europe,EUN,Sweden,SWE,Poverty & income,100,100,100,100,50,90,100,100,100,100,100,100,95
2016,Northern Europe,EUN,Sweden,SWE,Social statistics subscore,81.3,75,75,68.8,56.3,71.3,100,75,68.8,93.8,62.5,80,75.6
2016,Northern Europe,EUN,Sweden,SWE,National accounts,100,100,100,0,0,75,100,100,100,100,100,100,88.9
2016,Northern Europe,EUN,Sweden,SWE,Labor ,100,100,100,0,0,60,100,100,100,100,100,100,80
2016,Northern Europe,EUN,Sweden,SWE,Price indexes,100,100,100,0,0,60,100,100,100,100,100,100,80
2016,Northern Europe,EUN,Sweden,SWE,Government finance,100,100,100,0,0,75,100,100,100,100,100,100,88.9
2016,Northern Europe,EUN,Sweden,SWE,Money & banking,100,100,100,0,0,100,100,100,100,100,100,100,100
2016,Northern Europe,EUN,Sweden,SWE,International trade,100,100,100,0,0,100,100,100,100,100,100,100,100
2016,Northern Europe,EUN,Sweden,SWE,Balance of payments,100,100,100,0,0,100,100,100,100,100,100,100,100
2016,Northern Europe,EUN,Sweden,SWE,Economic & financial statistics subscore,100,100,100,0,0,77.8,100,100,100,100,100,100,90.3
2016,Northern Europe,EUN,Sweden,SWE,Land use,100,100,100,50,50,80,100,100,100,100,100,100,90
2016,Northern Europe,EUN,Sweden,SWE,Resource use,100,50,50,50,0,50,50,100,50,50,100,70,60
2016,Northern Europe,EUN,Sweden,SWE,Energy use,100,100,100,50,50,80,100,100,100,100,100,100,90
2016,Northern Europe,EUN,Sweden,SWE,Pollution,100,50,50,0,0,40,100,100,100,100,100,100,70
2016,Northern Europe,EUN,Sweden,SWE,Built environment,100,50,50,50,50,60,100,100,100,100,100,100,80
2016,Northern Europe,EUN,United Kingdom,GBR,Population & vital statistics,100,100,100,100,100,100,100,50,50,100,100,80,90
2016,Northern Europe,EUN,United Kingdom,GBR,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Northern Europe,EUN,United Kingdom,GBR,Education outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Northern Europe,EUN,United Kingdom,GBR,Health facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Northern Europe,EUN,United Kingdom,GBR,Health outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Northern Europe,EUN,United Kingdom,GBR,Reproductive health,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Northern Europe,EUN,United Kingdom,GBR,Gender statistics ,50,50,50,0,0,30,100,0,0,0,100,40,35
2016,Northern Europe,EUN,United Kingdom,GBR,Poverty & income,100,100,100,0,0,60,100,50,0,100,100,70,65
2016,Northern Europe,EUN,United Kingdom,GBR,Social statistics subscore,31.3,31.3,31.3,12.5,12.5,23.8,37.5,12.5,6.3,25,37.5,23.8,23.8
2016,Northern Europe,EUN,United Kingdom,GBR,National accounts,100,100,100,0,0,75,100,100,0,0,100,60,66.7
2016,Northern Europe,EUN,United Kingdom,GBR,Labor ,50,50,50,0,0,30,100,0,0,100,100,60,45
2016,Northern Europe,EUN,United Kingdom,GBR,Price indexes,100,100,100,0,0,60,100,100,50,100,100,90,75
2016,Northern Europe,EUN,United Kingdom,GBR,Government finance,100,100,100,0,0,75,100,0,0,100,100,60,66.7
2016,Northern Europe,EUN,United Kingdom,GBR,Money & banking,100,100,100,0,0,100,100,100,0,100,100,80,87.5
2016,Northern Europe,EUN,United Kingdom,GBR,International trade,100,100,100,0,0,100,100,100,0,100,100,80,87.5
2016,Northern Europe,EUN,United Kingdom,GBR,Balance of payments,100,100,100,0,0,100,100,100,0,100,100,80,87.5
2016,Northern Europe,EUN,United Kingdom,GBR,Economic & financial statistics subscore,92.9,92.9,92.9,0,0,72.2,100,71.4,7.1,85.7,100,72.9,72.6
2016,Northern Europe,EUN,United Kingdom,GBR,Land use,100,50,50,0,0,40,100,0,0,100,100,60,50
2016,Northern Europe,EUN,United Kingdom,GBR,Resource use,50,50,50,0,0,30,50,50,0,100,100,60,45
2016,Northern Europe,EUN,United Kingdom,GBR,Energy use,100,100,100,0,0,60,100,0,0,100,100,60,60
2016,Northern Europe,EUN,United Kingdom,GBR,Pollution,100,100,100,0,0,60,100,0,0,100,100,60,60
2016,Northern Europe,EUN,United Kingdom,GBR,Built environment,50,50,0,50,50,40,100,100,100,100,100,100,70
2016,Southern Europe,EUZ,Albania,ALB,Population & vital statistics,100,100,100,50,0,70,100,100,50,100,0,70,70
2016,Southern Europe,EUZ,Albania,ALB,Education facilities,50,50,50,50,0,40,0,100,0,100,0,40,40
2016,Southern Europe,EUZ,Albania,ALB,Education outcomes,50,50,50,50,0,40,50,100,50,50,0,50,45
2016,Southern Europe,EUZ,Albania,ALB,Health facilities,50,50,50,50,0,40,50,100,0,50,0,40,40
2016,Southern Europe,EUZ,Albania,ALB,Health outcomes,50,50,50,0,0,30,100,50,50,50,0,50,40
2016,Southern Europe,EUZ,Albania,ALB,Reproductive health,100,50,50,0,0,40,50,100,50,50,0,50,45
2016,Southern Europe,EUZ,Albania,ALB,Gender statistics ,100,100,100,0,0,60,50,100,50,50,0,50,55
2016,Southern Europe,EUZ,Albania,ALB,Poverty & income,50,50,0,50,0,30,100,100,50,100,0,70,50
2016,Southern Europe,EUZ,Albania,ALB,Social statistics subscore,68.8,62.5,56.3,31.3,0,43.8,62.5,93.8,37.5,68.8,0,52.5,48.1
2016,Southern Europe,EUZ,Albania,ALB,National accounts,100,100,100,0,0,75,100,100,50,100,0,70,72.2
2016,Southern Europe,EUZ,Albania,ALB,Labor ,100,100,100,0,0,60,100,100,50,100,0,70,65
2016,Southern Europe,EUZ,Albania,ALB,Price indexes,100,100,100,0,0,60,100,100,100,100,0,80,70
2016,Southern Europe,EUZ,Albania,ALB,Government finance,100,0,50,0,0,37.5,100,0,0,0,0,20,27.8
2016,Southern Europe,EUZ,Albania,ALB,Money & banking,100,100,100,0,0,100,0,100,50,100,0,50,68.8
2016,Southern Europe,EUZ,Albania,ALB,International trade,100,100,100,0,0,100,100,100,50,100,0,70,81.3
2016,Southern Europe,EUZ,Albania,ALB,Balance of payments,100,100,100,0,0,100,0,100,50,100,0,50,68.8
2016,Southern Europe,EUZ,Albania,ALB,Economic & financial statistics subscore,100,85.7,92.9,0,0,72.2,71.4,85.7,50,85.7,0,58.6,64.5
2016,Southern Europe,EUZ,Albania,ALB,Land use,100,100,100,50,0,70,100,100,50,50,0,60,65
2016,Southern Europe,EUZ,Albania,ALB,Resource use,100,50,50,50,0,50,100,100,50,50,0,60,55
2016,Southern Europe,EUZ,Albania,ALB,Energy use,50,50,50,0,0,30,100,0,0,0,0,20,25
2016,Southern Europe,EUZ,Albania,ALB,Pollution,100,100,100,0,0,60,100,100,50,50,0,60,60
2016,Southern Europe,EUZ,Albania,ALB,Built environment,100,50,50,0,0,40,100,100,50,50,0,60,50
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Population & vital statistics,50,50,50,0,0,30,0,100,0,100,0,40,35
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Education facilities,50,50,50,0,0,30,0,100,0,50,0,30,30
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Education outcomes,50,50,50,0,0,30,0,100,0,50,0,30,30
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Health facilities,50,50,50,0,0,30,0,100,0,100,0,40,35
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Health outcomes,100,50,50,0,0,40,0,100,0,100,0,40,40
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Reproductive health,100,50,50,0,0,40,0,100,0,50,0,30,35
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Gender statistics ,100,50,50,0,0,40,0,100,0,100,0,40,40
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Poverty & income,50,50,0,0,0,20,0,100,0,100,0,40,30
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Social statistics subscore,68.8,50,43.8,0,0,32.5,0,100,0,81.3,0,36.3,34.4
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,National accounts,100,100,100,0,0,75,0,100,0,100,0,40,55.6
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Labor ,100,100,100,0,0,60,0,100,0,100,0,40,50
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Price indexes,100,100,100,0,0,60,0,100,50,100,0,50,55
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Government finance,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Money & banking,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,International trade,100,100,100,0,0,100,0,100,0,100,0,40,62.5
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Balance of payments,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Economic & financial statistics subscore,57.1,57.1,57.1,0,0,44.4,0,57.1,7.1,57.1,0,24.3,33.1
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Land use,50,50,50,0,0,30,0,100,0,100,0,40,35
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Resource use,100,50,50,0,0,40,50,50,0,50,0,30,35
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Energy use,100,100,50,0,0,50,0,100,0,100,0,40,45
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Pollution,50,50,50,0,0,30,100,0,0,100,0,40,35
2016,Southern Europe,EUZ,Bosnia and Herzegovina,BIH,Built environment,50,50,0,0,0,20,0,100,0,50,0,30,25
2016,Southern Europe,EUZ,Croatia,HRV,Population & vital statistics,100,100,100,50,50,80,50,100,50,100,50,70,75
2016,Southern Europe,EUZ,Croatia,HRV,Education facilities,50,50,50,50,0,40,0,100,0,50,50,40,40
2016,Southern Europe,EUZ,Croatia,HRV,Education outcomes,50,50,50,50,0,40,0,100,0,100,50,50,45
2016,Southern Europe,EUZ,Croatia,HRV,Health facilities,100,100,100,50,0,70,0,100,0,50,50,40,55
2016,Southern Europe,EUZ,Croatia,HRV,Health outcomes,50,50,50,0,0,30,0,100,0,50,50,40,35
2016,Southern Europe,EUZ,Croatia,HRV,Reproductive health,50,50,50,50,50,50,50,100,50,50,50,60,55
2016,Southern Europe,EUZ,Croatia,HRV,Gender statistics ,50,50,50,0,0,30,0,100,0,50,50,40,35
2016,Southern Europe,EUZ,Croatia,HRV,Poverty & income,100,100,50,0,0,50,0,100,0,100,50,50,50
2016,Southern Europe,EUZ,Croatia,HRV,Social statistics subscore,68.8,68.8,62.5,31.3,12.5,48.8,12.5,100,12.5,68.8,50,48.8,48.8
2016,Southern Europe,EUZ,Croatia,HRV,National accounts,100,100,100,0,0,75,0,100,0,100,50,50,61.1
2016,Southern Europe,EUZ,Croatia,HRV,Labor ,100,100,100,0,0,60,0,100,0,100,50,50,55
2016,Southern Europe,EUZ,Croatia,HRV,Price indexes,50,50,50,0,0,30,100,100,50,100,50,80,55
2016,Southern Europe,EUZ,Croatia,HRV,Government finance,100,100,100,0,0,75,100,50,0,0,50,40,55.6
2016,Southern Europe,EUZ,Croatia,HRV,Money & banking,100,100,100,0,0,100,0,100,0,100,50,50,68.8
2016,Southern Europe,EUZ,Croatia,HRV,International trade,100,100,100,0,0,100,0,100,0,100,50,50,68.8
2016,Southern Europe,EUZ,Croatia,HRV,Balance of payments,100,100,100,0,0,100,0,100,0,100,50,50,68.8
2016,Southern Europe,EUZ,Croatia,HRV,Economic & financial statistics subscore,92.9,92.9,92.9,0,0,72.2,28.6,92.9,7.1,85.7,50,52.9,61.3
2016,Southern Europe,EUZ,Croatia,HRV,Land use,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Southern Europe,EUZ,Croatia,HRV,Resource use,100,100,100,0,0,60,50,100,50,50,50,60,60
2016,Southern Europe,EUZ,Croatia,HRV,Energy use,100,100,100,0,0,60,0,100,0,100,50,50,55
2016,Southern Europe,EUZ,Croatia,HRV,Pollution,100,100,100,0,0,60,0,100,0,100,50,50,55
2016,Southern Europe,EUZ,Croatia,HRV,Built environment,100,100,100,50,50,80,50,100,50,100,50,70,75
2016,Southern Europe,EUZ,Greece,GRC,Population & vital statistics,100,50,50,50,50,60,0,100,0,100,100,60,60
2016,Southern Europe,EUZ,Greece,GRC,Education facilities,50,50,50,0,0,30,100,0,0,50,100,50,40
2016,Southern Europe,EUZ,Greece,GRC,Education outcomes,50,50,50,50,0,40,50,50,0,100,100,60,50
2016,Southern Europe,EUZ,Greece,GRC,Health facilities,100,100,100,100,50,90,100,0,0,100,100,60,75
2016,Southern Europe,EUZ,Greece,GRC,Health outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Europe,EUZ,Greece,GRC,Reproductive health,50,50,50,0,0,30,0,100,0,50,100,50,40
2016,Southern Europe,EUZ,Greece,GRC,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Europe,EUZ,Greece,GRC,Poverty & income,50,50,50,0,0,30,100,0,0,100,100,60,45
2016,Southern Europe,EUZ,Greece,GRC,Social statistics subscore,50,43.8,43.8,25,12.5,35,43.8,31.3,0,62.5,75,42.5,38.8
2016,Southern Europe,EUZ,Greece,GRC,National accounts,100,100,100,0,0,75,100,0,0,100,100,60,66.7
2016,Southern Europe,EUZ,Greece,GRC,Labor ,50,50,50,0,0,30,0,100,0,100,100,60,45
2016,Southern Europe,EUZ,Greece,GRC,Price indexes,100,50,50,0,0,40,0,100,0,100,100,60,50
2016,Southern Europe,EUZ,Greece,GRC,Government finance,100,100,100,0,0,75,0,100,0,0,100,40,55.6
2016,Southern Europe,EUZ,Greece,GRC,Money & banking,100,50,100,0,0,83.3,0,100,0,50,100,50,62.5
2016,Southern Europe,EUZ,Greece,GRC,International trade,50,0,50,0,0,33.3,0,100,0,100,100,60,50
2016,Southern Europe,EUZ,Greece,GRC,Balance of payments,100,100,100,0,0,100,0,100,0,0,100,40,62.5
2016,Southern Europe,EUZ,Greece,GRC,Economic & financial statistics subscore,85.7,64.3,78.6,0,0,59.3,14.3,85.7,0,64.3,100,52.9,55.6
2016,Southern Europe,EUZ,Greece,GRC,Land use,50,0,0,50,0,20,0,100,0,100,100,60,40
2016,Southern Europe,EUZ,Greece,GRC,Resource use,50,50,50,0,0,30,50,50,0,100,100,60,45
2016,Southern Europe,EUZ,Greece,GRC,Energy use,100,50,50,50,50,60,50,50,0,100,100,60,60
2016,Southern Europe,EUZ,Greece,GRC,Pollution,100,50,50,0,0,40,100,0,0,0,100,40,40
2016,Southern Europe,EUZ,Greece,GRC,Built environment,100,50,0,100,100,70,100,0,0,50,100,50,60
2016,Southern Europe,EUZ,Italy,ITA,Population & vital statistics,100,100,50,100,100,90,100,100,100,100,100,100,95
2016,Southern Europe,EUZ,Italy,ITA,Education facilities,50,50,50,50,50,50,100,100,50,100,100,90,70
2016,Southern Europe,EUZ,Italy,ITA,Education outcomes,50,50,50,50,50,50,100,0,50,100,100,70,60
2016,Southern Europe,EUZ,Italy,ITA,Health facilities,100,50,50,100,100,80,100,100,50,100,100,90,85
2016,Southern Europe,EUZ,Italy,ITA,Health outcomes,50,0,0,50,0,20,100,0,0,100,100,60,40
2016,Southern Europe,EUZ,Italy,ITA,Reproductive health,50,50,50,50,50,50,100,100,50,100,100,90,70
2016,Southern Europe,EUZ,Italy,ITA,Gender statistics ,100,50,50,100,100,80,100,100,50,100,100,90,85
2016,Southern Europe,EUZ,Italy,ITA,Poverty & income,100,100,100,100,0,80,100,100,50,100,100,90,85
2016,Southern Europe,EUZ,Italy,ITA,Social statistics subscore,75,56.3,50,75,56.3,62.5,100,75,50,100,100,85,73.8
2016,Southern Europe,EUZ,Italy,ITA,National accounts,100,100,100,0,0,75,100,100,50,100,100,90,83.3
2016,Southern Europe,EUZ,Italy,ITA,Labor ,100,100,100,0,0,60,100,100,50,100,100,90,75
2016,Southern Europe,EUZ,Italy,ITA,Price indexes,100,100,100,0,0,60,100,100,50,100,100,90,75
2016,Southern Europe,EUZ,Italy,ITA,Government finance,100,100,100,100,0,100,100,100,50,100,100,90,94.4
2016,Southern Europe,EUZ,Italy,ITA,Money & banking,100,100,100,0,0,100,100,0,50,100,100,70,81.3
2016,Southern Europe,EUZ,Italy,ITA,International trade,100,100,100,0,0,100,100,100,50,100,100,90,93.8
2016,Southern Europe,EUZ,Italy,ITA,Balance of payments,100,100,100,0,0,100,100,0,50,100,100,70,81.3
2016,Southern Europe,EUZ,Italy,ITA,Economic & financial statistics subscore,100,100,100,25,0,81.5,100,71.4,50,100,100,84.3,83.1
2016,Southern Europe,EUZ,Italy,ITA,Land use,100,50,100,100,100,90,100,100,50,100,100,90,90
2016,Southern Europe,EUZ,Italy,ITA,Resource use,50,50,50,50,0,40,100,100,50,100,100,90,65
2016,Southern Europe,EUZ,Italy,ITA,Energy use,50,50,50,50,50,50,100,100,50,100,100,90,70
2016,Southern Europe,EUZ,Italy,ITA,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
